Episode;Outcome;DeathType;Phase;Steps;TotalReward;Epsilon;ExplorationRate;WallsInitial;WallsBroken;BombsDropped;SafetyDangerSteps
2100;WIN;None;3;97;"192,63";"0,1864";"0,22";14;6;11;22
2101;WIN;None;3;74;"206,29";"0,1862";"0,12";7;6;7;15
2102;WIN;None;3;250;"223,77";"0,1861";"0,13";12;10;19;38
2103;WIN;None;3;37;"201,93";"0,1859";"0,05";7;4;3;6
2104;WIN;None;3;197;"204,73";"0,1858";"0,19";9;9;13;32
2105;WIN;None;3;210;"170,47";"0,1856";"0,14";12;12;11;22
2106;WIN;None;3;72;"193,98";"0,1855";"0,17";7;2;5;12
2107;WIN;None;3;242;"158,23";"0,1854";"0,14";5;5;13;28
2108;WIN;None;3;142;"233,88";"0,1852";"0,15";12;11;9;19
2109;WIN;None;3;64;"199,99";"0,1851";"0,16";17;5;5;10
2110;DEATH;KilledByTarget;3;60;"-98,38";"0,1849";"0,13";14;7;2;6
2111;WIN;None;3;261;"240,3";"0,1848";"0,19";12;12;15;32
2112;DEATH;KilledByTarget;3;115;"-131,93";"0,1846";"0,16";16;11;6;12
2113;WIN;None;3;108;"193,11";"0,1845";"0,17";11;11;8;16
2114;DEATH;KilledByTarget;3;176;"-112,45";"0,1843";"0,14";14;13;18;39
2115;DEATH;KilledByTarget;3;72;"-91,42";"0,1842";"0,18";12;10;8;15
2116;DEATH;KilledByTarget;3;107;"-130,27";"0,184";"0,09";12;9;9;18
2117;WIN;None;3;64;"224,74";"0,1839";"0,08";12;10;6;14
2118;WIN;None;3;81;"214,75";"0,1837";"0,2";5;5;8;16
2119;WIN;None;3;140;"194,77";"0,1836";"0,17";14;12;8;16
2120;WIN;None;3;87;"216,13";"0,1834";"0,1";12;11;8;19
2121;WIN;None;3;192;"226,83";"0,1833";"0,17";13;13;18;41
2122;DEATH;KilledByTarget;3;58;"-101,89";"0,1831";"0,19";10;7;3;7
2123;WIN;None;3;43;"226,66";"0,183";"0,12";6;4;6;12
2124;WIN;None;3;151;"256,45";"0,1828";"0,14";10;9;16;33
2125;WIN;None;3;109;"227,49";"0,1827";"0,16";13;13;11;23
2126;WIN;None;3;113;"216,51";"0,1826";"0,15";14;13;11;20
2127;WIN;None;3;112;"252,08";"0,1824";"0,16";12;11;12;24
2128;WIN;None;3;50;"259,37";"0,1823";"0,1";8;3;7;12
2129;DEATH;KilledByTarget;3;85;"-110,78";"0,1821";"0,13";7;7;4;10
2130;WIN;None;3;119;"232,59";"0,182";"0,2";8;8;14;29
2131;DEATH;KilledByTarget;3;107;"-73,82";"0,1818";"0,12";13;12;11;24
2132;WIN;None;3;89;"218,74";"0,1817";"0,21";8;8;5;10
2133;WIN;None;3;66;"244,9";"0,1815";"0,15";13;8;6;12
2134;WIN;None;3;94;"238,14";"0,1814";"0,15";10;8;7;14
2135;WIN;None;3;74;"231,79";"0,1812";"0,14";11;11;9;19
2136;WIN;None;3;54;"210,29";"0,1811";"0,09";10;6;6;12
2137;WIN;None;3;106;"248,1";"0,181";"0,14";12;11;10;20
2138;WIN;None;3;169;"188,39";"0,1808";"0,16";8;8;14;28
2139;WIN;None;3;79;"249,09";"0,1807";"0,14";9;7;11;22
2140;WIN;None;3;166;"246,25";"0,1805";"0,11";11;11;11;23
2141;WIN;None;3;125;"220,72";"0,1804";"0,2";8;6;10;21
2142;WIN;None;3;103;"179,46";"0,1802";"0,11";8;4;9;16
2143;WIN;None;3;199;"246,94";"0,1801";"0,16";10;10;12;24
2144;DEATH;KilledByTarget;3;93;"-125,04";"0,1799";"0,18";8;8;7;14
2145;WIN;None;3;254;"175,94";"0,1798";"0,16";10;10;20;40
2146;WIN;None;3;226;"174,45";"0,1797";"0,14";12;11;12;24
2147;WIN;None;3;89;"204,24";"0,1795";"0,21";13;6;7;16
2148;DEATH;KilledByTarget;3;164;"-155,81";"0,1794";"0,15";9;9;9;18
2149;WIN;None;3;83;"241,01";"0,1792";"0,11";11;11;8;16
2150;WIN;None;3;241;"111,45";"0,1791";"0,18";10;8;17;35
2151;WIN;None;3;171;"198,7";"0,1789";"0,17";15;15;10;20
2152;WIN;None;3;234;"215,34";"0,1788";"0,15";18;16;12;26
2153;WIN;None;3;237;"163,43";"0,1787";"0,16";12;11;10;21
2154;WIN;None;3;143;"227,01";"0,1785";"0,15";9;8;10;20
2155;WIN;None;3;132;"199,43";"0,1784";"0,17";13;11;11;22
2156;DEATH;Suicide;3;4;"-304,51";"0,1782";"0,25";15;0;1;2
2157;WIN;None;3;243;"139,11";"0,1781";"0,13";8;7;9;19
2158;WIN;None;3;54;"224,94";"0,1779";"0,19";10;4;5;10
2159;WIN;None;3;172;"240,53";"0,1778";"0,13";14;12;9;20
2160;WIN;None;3;110;"202,87";"0,1777";"0,1";13;10;8;18
2161;WIN;None;3;199;"229,14";"0,1775";"0,17";12;10;14;31
2162;WIN;None;3;312;"266,08";"0,1774";"0,16";14;14;17;37
2163;WIN;None;3;111;"201,4";"0,1772";"0,18";13;9;8;16
2164;WIN;None;3;244;"172,14";"0,1771";"0,14";13;13;15;39
2165;WIN;None;3;88;"203,31";"0,1769";"0,2";15;10;7;14
2166;WIN;None;3;48;"215,56";"0,1768";"0,13";8;6;4;8
2167;WIN;None;3;188;"198,76";"0,1767";"0,13";13;10;10;20
2168;WIN;None;3;84;"237,39";"0,1765";"0,2";10;8;8;16
2169;DEATH;KilledByTarget;3;70;"-89,18";"0,1764";"0,13";10;7;4;8
2170;WIN;None;3;288;"128,41";"0,1762";"0,2";12;12;17;34
2171;WIN;None;3;197;"205,18";"0,1761";"0,15";10;8;8;16
2172;WIN;None;3;61;"215,75";"0,176";"0,23";10;5;4;8
2173;DEATH;Suicide;3;156;"-373,25";"0,1758";"0,12";7;7;7;14
2174;WIN;None;3;42;"231,08";"0,1757";"0,17";11;6;4;8
2175;DEATH;KilledByTarget;3;301;"-152,05";"0,1755";"0,18";10;10;13;26
2176;WIN;None;3;49;"214,89";"0,1754";"0,12";6;4;3;6
2177;WIN;None;3;105;"188,07";"0,1753";"0,13";17;14;5;10
2178;DEATH;KilledByTarget;3;158;"-164,54";"0,1751";"0,16";12;12;9;18
2179;WIN;None;3;224;"241,49";"0,175";"0,15";10;10;12;30
2180;WIN;None;3;132;"111,28";"0,1748";"0,09";12;9;7;14
2181;DEATH;KilledByTarget;3;202;"-70,92";"0,1747";"0,12";16;16;14;32
2182;DEATH;KilledByTarget;3;290;"-228,73";"0,1746";"0,15";9;9;10;20
2183;WIN;None;3;83;"222,01";"0,1744";"0,16";9;6;6;12
2184;WIN;None;3;253;"122,06";"0,1743";"0,16";15;15;14;30
2185;WIN;None;3;168;"205,61";"0,1741";"0,1";14;12;10;24
2186;WIN;None;3;59;"182,54";"0,174";"0,15";14;7;6;12
2187;WIN;None;3;181;"198,45";"0,1739";"0,14";12;10;10;20
2188;DEATH;KilledByTarget;3;107;"-111,07";"0,1737";"0,22";14;7;7;15
2189;WIN;None;3;151;"179,85";"0,1736";"0,17";10;7;12;24
2190;WIN;None;3;36;"203,4";"0,1734";"0,17";12;5;5;10
2191;WIN;None;3;222;"204,58";"0,1733";"0,15";11;11;16;34
2192;WIN;None;3;80;"225,42";"0,1732";"0,16";12;10;9;18
2193;DEATH;KilledByTarget;3;109;"-97,66";"0,173";"0,16";14;12;8;17
2194;DEATH;KilledByTarget;3;158;"-104,04";"0,1729";"0,16";8;7;6;14
2195;WIN;None;3;23;"228,26";"0,1727";"0,09";8;3;3;6
2196;WIN;None;3;165;"242,22";"0,1726";"0,15";15;14;13;26
2197;WIN;None;3;70;"192,32";"0,1725";"0,16";13;8;4;8
2198;WIN;None;3;107;"191,43";"0,1723";"0,21";11;10;11;22
2199;DEATH;KilledByTarget;3;164;"-92,31";"0,1722";"0,12";12;12;11;25
2200;WIN;None;3;160;"210,07";"0,1721";"0,14";11;10;12;25
2201;WIN;None;3;105;"189,87";"0,1719";"0,16";12;9;8;18
2202;WIN;None;3;88;"242,16";"0,1718";"0,13";16;11;7;16
2203;WIN;None;3;54;"239,94";"0,1716";"0,15";12;5;6;10
2204;WIN;None;3;94;"226,14";"0,1715";"0,15";9;8;6;11
2205;WIN;None;3;42;"236,98";"0,1714";"0,17";11;7;5;11
2206;WIN;None;3;68;"256,41";"0,1712";"0,1";14;11;8;15
2207;WIN;None;3;84;"186,89";"0,1711";"0,13";9;5;6;12
2208;WIN;None;3;137;"182,78";"0,171";"0,16";12;11;12;24
2209;WIN;None;3;263;"238,01";"0,1708";"0,12";10;10;25;50
2210;WIN;None;3;111;"194,4";"0,1707";"0,14";13;11;6;13
2211;WIN;None;3;176;"224,7";"0,1705";"0,15";15;14;16;34
2212;WIN;None;3;236;"216,65";"0,1704";"0,13";15;15;18;37
2213;WIN;None;3;92;"223,63";"0,1703";"0,12";7;6;9;20
2214;WIN;None;3;222;"163,08";"0,1701";"0,17";8;8;20;41
2215;WIN;None;3;152;"258,38";"0,17";"0,16";12;12;9;18
2216;WIN;None;3;119;"133,34";"0,1699";"0,13";10;9;9;18
2217;WIN;None;3;70;"191,37";"0,1697";"0,07";10;5;3;6
2218;WIN;None;3;18;"215,16";"0,1696";"0,11";11;4;3;6
2219;WIN;None;3;193;"195,41";"0,1695";"0,16";11;9;11;23
2220;WIN;None;3;98;"202,06";"0,1693";"0,19";11;10;8;16
2221;DEATH;KilledByTarget;3;66;"-64,95";"0,1692";"0,14";10;9;13;24
2222;WIN;None;3;81;"254,05";"0,1691";"0,16";13;11;11;22
2223;WIN;None;3;114;"236,94";"0,1689";"0,2";11;8;6;12
2224;WIN;None;3;151;"211,5";"0,1688";"0,15";11;11;12;24
2225;DEATH;KilledByTarget;3;106;"-43,85";"0,1686";"0,1";9;7;7;17
2226;WIN;None;3;136;"186,45";"0,1685";"0,15";13;11;10;20
2227;WIN;None;3;159;"296,79";"0,1684";"0,14";10;7;15;30
2228;DEATH;Suicide;3;4;"-304,51";"0,1682";"0,25";16;0;1;2
2229;WIN;None;3;129;"280,14";"0,1681";"0,12";5;5;18;36
2230;WIN;None;3;58;"200,06";"0,168";"0,09";7;5;5;10
2231;WIN;None;3;153;"148,96";"0,1678";"0,18";12;11;11;22
2232;WIN;None;3;69;"179,29";"0,1677";"0,12";14;8;5;10
2233;WIN;None;3;86;"184,65";"0,1676";"0,12";12;5;5;10
2234;WIN;None;3;109;"192,59";"0,1674";"0,1";11;11;6;14
2235;WIN;None;3;122;"163,38";"0,1673";"0,2";9;7;9;20
2236;WIN;None;3;45;"203,62";"0,1672";"0,13";13;6;4;6
2237;WIN;None;3;147;"202,68";"0,167";"0,18";15;12;11;22
2238;WIN;None;3;47;"231,63";"0,1669";"0,28";12;6;6;12
2239;WIN;None;3;44;"206,24";"0,1668";"0,18";4;1;2;4
2240;WIN;None;3;33;"224,66";"0,1666";"0,15";11;5;5;10
2241;WIN;None;3;55;"247,57";"0,1665";"0,15";11;7;4;8
2242;WIN;None;3;41;"220,75";"0,1664";"0,15";10;5;4;8
2243;WIN;None;3;80;"251,92";"0,1662";"0,18";17;14;10;22
2244;WIN;None;3;58;"226,51";"0,1661";"0,12";9;5;4;8
2245;WIN;None;3;24;"197,14";"0,166";"0,08";10;1;5;11
2246;WIN;None;3;167;"193,93";"0,1658";"0,16";12;11;16;32
2247;WIN;None;3;88;"239,71";"0,1657";"0,08";10;7;8;16
2248;WIN;None;3;142;"200,13";"0,1656";"0,18";10;10;10;20
2249;WIN;None;3;75;"214,22";"0,1654";"0,13";8;5;8;19
2250;WIN;None;3;28;"219,31";"0,1653";"0,14";12;4;5;10
2251;WIN;None;3;65;"215,42";"0,1652";"0,15";12;8;8;16
2252;WIN;None;3;112;"188,63";"0,165";"0,17";15;15;11;22
2253;WIN;None;3;82;"178,28";"0,1649";"0,11";14;9;3;7
2254;WIN;None;3;105;"223,57";"0,1648";"0,12";12;9;7;14
2255;DEATH;KilledByTarget;3;208;"-209,34";"0,1646";"0,15";12;11;15;30
2256;WIN;None;3;138;"242,91";"0,1645";"0,12";10;9;17;34
2257;WIN;None;3;110;"159,72";"0,1644";"0,15";18;10;8;16
2258;DEATH;KilledByTarget;3;105;"-100,58";"0,1643";"0,14";11;10;8;16
2259;WIN;None;3;150;"141,22";"0,1641";"0,11";9;7;10;21
2260;WIN;None;3;74;"202,74";"0,164";"0,24";13;8;6;10
2261;DEATH;KilledByTarget;3;132;"-30,02";"0,1639";"0,09";12;8;9;20
2262;WIN;None;3;91;"119,55";"0,1637";"0,12";13;8;5;8
2263;WIN;None;3;221;"160,45";"0,1636";"0,11";11;11;18;38
2264;DEATH;KilledByTarget;3;179;"-101,91";"0,1635";"0,16";13;12;11;21
2265;WIN;None;3;82;"192,63";"0,1633";"0,17";9;6;6;12
2266;WIN;None;3;98;"147,76";"0,1632";"0,11";9;7;8;14
2267;WIN;None;3;161;"65,2";"0,1631";"0,13";9;5;4;8
2268;DEATH;KilledByTarget;3;40;"-99,53";"0,1629";"0,18";10;5;3;6
2269;DEATH;KilledByTarget;3;81;"-97,1";"0,1628";"0,15";7;6;5;13
2270;WIN;None;3;48;"197,26";"0,1627";"0,15";13;7;3;4
2271;WIN;None;3;52;"214,58";"0,1626";"0,15";8;7;6;11
2272;WIN;None;3;94;"244,54";"0,1624";"0,16";14;13;11;20
2273;WIN;None;3;100;"200,22";"0,1623";"0,15";7;6;9;16
2274;DEATH;KilledByTarget;3;51;"-72,8";"0,1622";"0,18";15;12;5;10
2275;WIN;None;3;27;"233,68";"0,162";"0,19";8;5;3;6
2276;WIN;None;3;69;"200,24";"0,1619";"0,19";9;7;5;10
2277;DEATH;KilledByTarget;3;127;"-109,97";"0,1618";"0,15";9;9;11;22
2278;WIN;None;3;151;"229,25";"0,1616";"0,15";13;13;14;32
2279;DEATH;KilledByTarget;3;89;"-88,21";"0,1615";"0,15";10;8;6;15
2280;WIN;None;3;108;"211,36";"0,1614";"0,17";11;11;5;10
2281;WIN;None;3;74;"211,94";"0,1613";"0,14";9;7;6;13
2282;WIN;None;3;117;"225,78";"0,1611";"0,15";11;11;8;20
2283;WIN;None;3;31;"251,05";"0,161";"0,06";6;0;5;10
2284;DEATH;KilledByTarget;3;63;"-69,84";"0,1609";"0,08";15;11;7;15
2285;WIN;None;3;145;"195,07";"0,1607";"0,13";14;10;7;15
2286;WIN;None;3;147;"202,03";"0,1606";"0,11";9;7;8;17
2287;WIN;None;3;81;"243,15";"0,1605";"0,09";12;9;11;26
2288;WIN;None;3;166;"234,6";"0,1604";"0,1";13;12;15;28
2289;WIN;None;3;47;"243,53";"0,1602";"0,13";13;8;6;12
2290;WIN;None;3;86;"218,1";"0,1601";"0,14";12;12;9;18
2291;WIN;None;3;49;"214,64";"0,16";"0,18";11;6;6;12
2292;WIN;None;3;57;"242,73";"0,1598";"0,11";10;8;8;16
2293;DEATH;KilledByTarget;3;96;-80;"0,1597";"0,17";15;12;12;22
2294;WIN;None;3;291;"218,2";"0,1596";"0,15";13;12;16;33
2295;WIN;None;3;19;"199,39";"0,1595";"0,05";7;1;1;2
2296;WIN;None;3;55;"229,92";"0,1593";"0,15";14;10;5;10
2297;WIN;None;3;78;"210,21";"0,1592";"0,13";14;13;7;14
2298;WIN;None;3;130;"332,22";"0,1591";"0,1";11;11;17;36
2299;DEATH;KilledByTarget;3;23;"-85,74";"0,1589";"0,09";10;4;3;7
2300;DEATH;KilledByTarget;3;43;"-83,14";"0,1588";"0,09";9;7;4;9
2301;DEATH;KilledByTarget;3;32;"-73,27";"0,1587";"0,06";10;7;4;8
2302;WIN;None;3;167;"183,88";"0,1586";"0,19";17;16;16;32
2303;WIN;None;3;142;"202,93";"0,1584";"0,14";13;11;8;17
2304;DEATH;KilledByTarget;3;58;"-86,19";"0,1583";"0,1";12;5;4;10
2305;DEATH;KilledByTarget;3;110;"-80,03";"0,1582";"0,15";11;10;14;30
2306;WIN;None;3;107;"238,98";"0,1581";"0,13";10;9;12;24
2307;WIN;None;3;165;"224,77";"0,1579";"0,12";15;15;13;28
2308;WIN;None;3;17;"223,23";"0,1578";"0,18";10;2;2;4
2309;WIN;None;3;210;"209,32";"0,1577";"0,11";15;15;22;45
2310;WIN;None;3;223;"159,71";"0,1576";"0,11";12;11;22;44
2311;WIN;None;3;125;"228,77";"0,1574";"0,15";14;14;13;26
2312;WIN;None;3;35;"223,82";"0,1573";"0,14";15;8;5;10
2313;WIN;None;3;103;"266,76";"0,1572";"0,12";11;9;12;24
2314;WIN;None;3;61;"252,95";"0,1571";"0,16";10;8;9;18
2315;WIN;None;3;59;"239,59";"0,1569";"0,2";10;6;4;9
2316;WIN;None;3;79;"240,84";"0,1568";"0,19";12;11;7;14
2317;WIN;None;3;133;"228,11";"0,1567";"0,13";15;14;13;27
2318;WIN;None;3;51;"233,1";"0,1566";"0,06";15;9;6;12
2319;WIN;None;3;75;"241,02";"0,1564";"0,12";8;6;6;12
2320;WIN;None;3;122;"142,78";"0,1563";"0,12";14;12;8;16
2321;WIN;None;3;117;"223,63";"0,1562";"0,16";11;7;8;16
2322;WIN;None;3;51;"231,4";"0,1561";"0,14";11;7;6;14
2323;DEATH;KilledByTarget;3;164;"-113,51";"0,1559";"0,12";10;10;11;23
2324;WIN;None;3;98;"207,61";"0,1558";"0,1";9;8;9;18
2325;WIN;None;3;115;"189,77";"0,1557";"0,15";10;7;6;13
2326;WIN;None;3;139;"213,34";"0,1556";"0,09";16;13;8;16
2327;WIN;None;3;115;"217,12";"0,1554";"0,12";11;8;7;12
2328;DEATH;KilledByTarget;3;161;"-40,5";"0,1553";"0,15";14;10;14;30
2329;WIN;None;3;52;"215,63";"0,1552";"0,15";9;7;6;12
2330;WIN;None;3;63;"197,16";"0,1551";"0,21";9;7;10;18
2331;WIN;None;3;138;"180,71";"0,1549";"0,17";14;11;6;12
2332;WIN;None;3;95;"213,52";"0,1548";"0,15";12;10;7;14
2333;WIN;None;3;110;"249,52";"0,1547";"0,13";11;9;13;29
2334;WIN;None;3;106;"207,9";"0,1546";"0,13";12;10;8;16
2335;DEATH;KilledByTarget;3;38;"-89,34";"0,1544";"0,11";11;7;4;10
2336;DEATH;Suicide;3;4;"-304,51";"0,1543";"0,25";9;0;1;2
2337;WIN;None;3;43;"213,61";"0,1542";"0,14";10;7;3;6
2338;WIN;None;3;42;"240,73";"0,1541";"0,12";12;8;5;10
2339;WIN;None;3;255;"50,52";"0,1539";"0,16";14;14;18;35
2340;WIN;None;3;103;"214,26";"0,1538";"0,15";13;7;8;16
2341;WIN;None;3;40;"225,22";"0,1537";"0,1";16;7;4;8
2342;WIN;None;3;34;"231,24";"0,1536";"0,09";12;4;5;8
2343;DEATH;KilledByTarget;3;118;"-120,59";"0,1534";"0,12";12;9;8;16
2344;WIN;None;3;280;"218,52";"0,1533";"0,14";10;10;16;34
2345;WIN;None;3;61;"221,25";"0,1532";"0,11";8;7;4;8
2346;WIN;None;3;51;"214,75";"0,1531";"0,04";11;8;5;10
2347;WIN;None;3;128;"193,41";"0,153";"0,09";12;10;7;18
2348;WIN;None;3;41;"240,75";"0,1528";"0,07";12;8;6;12
2349;WIN;None;3;29;"204,64";"0,1527";"0,14";12;5;4;8
2350;WIN;None;3;68;"222,41";"0,1526";"0,09";11;6;5;10
2351;WIN;None;3;121;"215,85";"0,1525";"0,22";14;10;8;16
2352;WIN;None;3;200;"138,97";"0,1523";"0,1";11;11;14;29
2353;WIN;None;3;130;"176,32";"0,1522";"0,12";11;8;4;8
2354;DEATH;KilledByTarget;3;137;"-156,02";"0,1521";"0,11";12;10;4;11
2355;WIN;None;3;81;"195,95";"0,152";"0,2";13;8;4;8
2356;WIN;None;3;173;"180,81";"0,1519";"0,14";10;10;12;24
2357;WIN;None;3;109;"289,69";"0,1517";"0,11";13;13;14;32
2358;DEATH;KilledByTarget;3;93;"-62,54";"0,1516";"0,13";13;8;6;13
2359;WIN;None;3;74;"220,54";"0,1515";"0,15";11;9;6;13
2360;DEATH;KilledByTarget;3;84;"-184,11";"0,1514";"0,07";10;6;6;11
2361;WIN;None;3;72;"246,98";"0,1513";"0,14";16;8;6;12
2362;WIN;None;3;341;"153,4";"0,1511";"0,13";7;7;19;39
2363;DEATH;KilledByTarget;3;78;"-92,34";"0,151";"0,13";14;10;5;11
2364;WIN;None;3;158;"187,56";"0,1509";"0,16";11;11;10;21
2365;WIN;None;3;122;"59,28";"0,1508";"0,12";11;9;4;8
2366;DEATH;KilledByTarget;3;85;"-104,43";"0,1507";"0,14";13;10;7;13
2367;WIN;None;3;83;"200,56";"0,1505";"0,16";11;8;5;10
2368;WIN;None;3;53;"191,01";"0,1504";"0,04";12;7;4;8
2369;DEATH;KilledByTarget;3;166;"-195,3";"0,1503";"0,12";11;11;7;15
2370;WIN;None;3;89;"168,49";"0,1502";"0,1";12;8;7;14
2371;DEATH;KilledByTarget;3;175;"-125,33";"0,15";"0,16";8;7;6;14
2372;DEATH;KilledByTarget;3;63;"-126,99";"0,1499";"0,21";10;5;3;6
2373;WIN;None;3;110;"209,47";"0,1498";"0,13";10;7;8;19
2374;DEATH;KilledByTarget;3;78;"-108,64";"0,1497";"0,1";8;6;5;11
2375;DEATH;KilledByTarget;3;114;"-175,26";"0,1496";"0,11";12;10;6;14
2376;WIN;None;3;232;"191,48";"0,1495";"0,15";15;14;17;34
2377;WIN;None;3;186;"153,1";"0,1493";"0,11";13;13;9;23
2378;WIN;None;3;563;"-94,34";"0,1492";"0,12";12;12;29;62
2379;WIN;None;3;70;"205,62";"0,1491";"0,03";15;9;9;21
2380;WIN;None;3;153;"164,91";"0,149";"0,17";15;11;8;17
2381;DEATH;KilledByTarget;3;42;"-153,37";"0,1489";"0,1";12;4;1;4
2382;WIN;None;3;193;"212,61";"0,1487";"0,12";13;12;9;17
2383;WIN;None;3;50;"222,07";"0,1486";"0,1";14;5;5;14
2384;DEATH;KilledByTarget;3;49;"-113,31";"0,1485";"0,1";6;0;2;6
2385;DEATH;KilledByTarget;3;82;"-126,17";"0,1484";"0,15";18;9;1;3
2386;WIN;None;3;27;"221,83";"0,1483";"0,22";11;2;3;6
2387;WIN;None;3;51;"179,25";"0,1481";"0,08";8;4;4;8
2388;WIN;None;3;84;"142,89";"0,148";"0,08";12;10;5;11
2389;WIN;None;3;147;"140,73";"0,1479";"0,14";13;11;7;14
2390;WIN;None;3;320;"167,32";"0,1478";"0,15";12;12;22;45
2391;WIN;None;3;121;"229,2";"0,1477";"0,13";13;11;6;13
2392;WIN;None;3;174;"88,74";"0,1475";"0,1";15;14;10;18
2393;WIN;None;3;41;"209,1";"0,1474";"0,17";8;5;4;8
2394;DEATH;KilledByTarget;3;48;"-108,14";"0,1473";"0,08";12;6;1;4
2395;WIN;None;3;196;"212,35";"0,1472";"0,16";13;11;16;33
2396;WIN;None;3;97;"185,38";"0,1471";"0,12";7;6;6;12
2397;WIN;None;3;89;"216,79";"0,147";"0,11";9;9;10;19
2398;DEATH;Suicide;3;4;"-304,51";"0,1468";"0,25";17;0;1;2
2399;WIN;None;3;118;"172,21";"0,1467";"0,08";12;8;10;20
2400;WIN;None;3;108;"246,16";"0,1466";"0,11";10;8;9;19
2401;WIN;None;3;67;"230,23";"0,1465";"0,06";12;8;11;24
2402;WIN;None;3;84;"242,09";"0,1464";"0,1";14;10;8;14
2403;WIN;None;3;94;"234,94";"0,1463";"0,15";8;8;13;26
2404;WIN;None;3;61;"203,5";"0,1461";"0,15";13;9;6;12
2405;DEATH;KilledByTarget;3;97;"-58,47";"0,146";"0,14";14;10;8;14
2406;WIN;None;3;127;"228,83";"0,1459";"0,12";13;13;13;26
2407;WIN;None;3;19;"225,14";"0,1458";0;9;2;4;8
2408;WIN;None;3;69;"217,34";"0,1457";"0,09";13;7;5;10
2409;WIN;None;3;80;"228,72";"0,1456";"0,18";13;9;8;18
2410;WIN;None;3;61;"198,6";"0,1454";"0,1";10;7;5;10
2411;WIN;None;3;125;"174,27";"0,1453";"0,14";13;8;10;21
2412;WIN;None;3;46;"223,75";"0,1452";"0,13";7;7;3;6
2413;DEATH;KilledByTarget;3;88;"-103,69";"0,1451";"0,1";10;8;4;8
2414;WIN;None;3;99;"183,74";"0,145";"0,1";16;12;7;14
2415;WIN;None;3;76;"175,25";"0,1449";"0,18";11;7;3;6
2416;WIN;None;3;119;"186,74";"0,1447";"0,15";9;9;6;12
2417;WIN;None;3;111;"219,8";"0,1446";"0,14";11;10;12;22
2418;WIN;None;3;104;"157,89";"0,1445";"0,12";13;13;7;14
2419;WIN;None;3;113;"232,11";"0,1444";"0,11";10;9;11;20
2420;DEATH;KilledByTarget;3;106;"-75,8";"0,1443";"0,14";14;11;9;19
2421;WIN;None;3;126;"152,9";"0,1442";"0,11";13;11;4;8
2422;WIN;None;3;47;"199,93";"0,144";"0,06";7;3;5;10
2423;DEATH;Suicide;3;6;"-304,85";"0,1439";"0,17";13;0;1;2
2424;WIN;None;3;94;"181,49";"0,1438";"0,12";10;10;8;17
2425;WIN;None;3;103;"231,76";"0,1437";"0,12";14;6;12;26
2426;WIN;None;3;140;"138,62";"0,1436";"0,06";10;8;14;29
2427;WIN;None;3;139;"231,54";"0,1435";"0,07";12;9;14;28
2428;WIN;None;3;152;"228,48";"0,1434";"0,1";12;10;7;14
2429;WIN;None;3;126;"239,7";"0,1432";"0,18";14;11;12;24
2430;WIN;None;3;71;"220,05";"0,1431";"0,18";11;8;7;14
2431;WIN;None;3;102;"211,98";"0,143";"0,12";12;10;9;19
2432;WIN;None;3;154;"209,14";"0,1429";"0,12";10;10;16;35
2433;WIN;None;3;94;"205,74";"0,1428";"0,1";7;5;6;10
2434;WIN;None;3;267;"159,93";"0,1427";"0,13";10;10;12;25
2435;WIN;None;3;38;"234,11";"0,1426";"0,03";11;6;4;8
2436;WIN;None;3;167;"169,93";"0,1424";"0,1";12;10;11;22
2437;WIN;None;3;66;"218,1";"0,1423";"0,12";8;6;3;7
2438;WIN;None;3;68;"210,91";"0,1422";"0,1";11;8;7;14
2439;WIN;None;3;42;"242,58";"0,1421";"0,12";13;7;5;10
2440;DEATH;KilledByTarget;3;168;"-134,59";"0,142";"0,14";15;14;14;27
2441;WIN;None;3;114;"175,24";"0,1419";"0,11";11;8;7;14
2442;WIN;None;3;205;"231,02";"0,1418";"0,12";13;12;14;28
2443;WIN;None;3;60;"221,02";"0,1416";"0,08";9;7;5;10
2444;DEATH;KilledByTarget;3;75;"-125,38";"0,1415";"0,04";14;8;4;9
2445;WIN;None;3;81;"242,5";"0,1414";"0,06";13;10;6;12
2446;DEATH;KilledByTarget;3;101;"-110,15";"0,1413";"0,08";8;5;11;21
2447;DEATH;KilledByTarget;3;85;"-40,93";"0,1412";"0,15";7;4;8;17
2448;WIN;None;3;96;"225,3";"0,1411";"0,13";11;9;8;16
2449;DEATH;KilledByTarget;3;47;"-93,72";"0,141";"0,13";12;7;4;9
2450;WIN;None;3;74;"255,44";"0,1409";"0,08";14;12;8;17
2451;WIN;None;3;93;"211,81";"0,1407";"0,08";11;5;9;16
2452;WIN;None;3;110;"235,02";"0,1406";"0,12";8;6;9;16
2453;WIN;None;3;71;"194,65";"0,1405";"0,11";9;5;10;18
2454;WIN;None;3;35;"240,37";"0,1404";"0,09";11;7;6;12
2455;WIN;None;3;154;"213,99";"0,1403";"0,12";10;10;14;28
2456;WIN;None;3;147;"241,63";"0,1402";"0,12";10;10;16;32
2457;WIN;None;3;112;"214,63";"0,1401";"0,06";10;8;8;16
2458;WIN;None;3;161;"220,9";"0,14";"0,12";11;11;14;26
2459;WIN;None;3;18;"208,76";"0,1398";0;7;3;3;6
2460;WIN;None;3;103;"206,31";"0,1397";"0,12";12;9;10;18
2461;DEATH;KilledByTarget;3;143;"-74,89";"0,1396";"0,15";10;10;13;28
