Episode;Outcome;DeathType;Phase;Steps;TotalReward;Epsilon;ExplorationRate;WallsInitial;WallsBroken;BombsDropped;SafetyDangerSteps
1764;DEATH;Suicide;3;22;-289,61;0,4603;0,41;11;5;3;6
1765;DEATH;Suicide;3;5;-295,39;0,4598;0,80;16;1;1;2
1766;DEATH;Suicide;3;9;-292,08;0,4593;0,33;15;3;1;2
1767;DEATH;Suicide;3;22;-297,56;0,4589;0,36;9;3;3;6
1768;DEATH;Suicide;3;6;-295,90;0,4584;0,83;12;1;1;2
1769;DEATH;Suicide;3;17;-302,31;0,4580;0,35;10;2;3;6
1770;DEATH;Suicide;3;18;-295,87;0,4575;0,50;11;3;2;2
1771;DEATH;Suicide;3;4;-302,43;0,4571;0,50;13;0;1;2
1772;DEATH;Suicide;3;17;-297,56;0,4566;0,29;9;3;1;2
1773;DEATH;Suicide;3;6;-295,55;0,4561;0,50;15;1;1;2
1774;DEATH;Suicide;3;19;-308,93;0,4557;0,42;14;3;3;4
1775;DEATH;Suicide;3;20;-311,89;0,4552;0,50;9;2;4;6
1776;DEATH;Suicide;3;4;-302,38;0,4548;0,50;11;0;1;2
1777;DEATH;Suicide;3;9;-298,33;0,4543;0,33;15;1;3;4
1778;DEATH;Suicide;3;4;-302,38;0,4539;0,75;12;0;1;2
1779;DEATH;Suicide;3;10;-306,04;0,4534;0,30;15;1;1;2
1780;DEATH;Suicide;3;4;-302,43;0,4530;0,25;8;0;1;2
1781;DEATH;Suicide;3;5;-302,49;0,4525;0,60;14;0;1;2
1782;DEATH;Suicide;3;4;-302,38;0,4520;0,50;16;0;1;2
1783;DEATH;Suicide;3;4;-302,38;0,4516;0,50;15;0;2;2
1784;DEATH;Suicide;3;4;-302,43;0,4511;0,75;11;0;2;2
1785;DEATH;Suicide;3;7;-302,56;0,4507;0,57;12;0;1;2
1786;DEATH;Suicide;3;17;-296,06;0,4502;0,47;11;3;2;4
1787;DEATH;Suicide;3;5;-295,49;0,4498;0,80;12;1;2;2
1788;DEATH;Suicide;3;4;-302,33;0,4493;0,75;9;0;2;2
1789;DEATH;Suicide;3;4;-302,38;0,4489;0,25;10;0;1;2
1790;DEATH;Suicide;3;15;-300,24;0,4484;0,60;13;3;1;2
1791;DEATH;Suicide;3;7;-296,46;0,4480;0,57;16;1;1;2
1792;DEATH;Suicide;3;5;-295,49;0,4475;1,00;12;1;1;2
1793;DEATH;Suicide;3;9;-297,83;0,4471;0,44;9;1;2;4
1794;DEATH;Suicide;3;23;-299,72;0,4467;0,48;11;3;2;2
1795;DEATH;Suicide;3;5;-302,89;0,4462;0,60;7;0;2;2
1796;DEATH;Suicide;3;29;-302,28;0,4458;0,31;13;3;5;10
1797;DEATH;Suicide;3;4;-302,38;0,4453;0,50;8;0;2;2
1798;DEATH;Suicide;3;5;-295,49;0,4449;0,80;10;1;1;2
1799;DEATH;Suicide;3;5;-302,44;0,4444;0,60;10;0;2;2
1800;DEATH;Suicide;3;20;-297,84;0,4440;0,40;14;4;3;6
1801;DEATH;Suicide;3;7;-303,96;0,4435;0,71;6;0;1;2
1802;DEATH;Suicide;3;25;-298,69;0,4431;0,40;12;4;2;4
1803;DEATH;Suicide;3;7;-297,66;0,4427;0,29;10;1;3;4
1804;DEATH;Suicide;3;14;-307,23;0,4422;0,43;7;1;2;2
1805;DEATH;Suicide;3;5;-302,49;0,4418;0,60;11;0;2;2
1806;DEATH;Suicide;3;5;-302,44;0,4413;0,60;14;0;1;2
1807;DEATH;Suicide;3;11;-297,95;0,4409;0,55;12;1;3;4
1808;DEATH;Suicide;3;7;-297,71;0,4404;0,29;12;1;2;4
1809;DEATH;Suicide;3;7;-297,71;0,4400;0,14;9;1;2;4
1810;DEATH;Suicide;3;5;-302,89;0,4396;0,60;11;0;1;2
1811;DEATH;Suicide;3;5;-295,39;0,4391;0,40;12;1;1;2
1812;DEATH;Suicide;3;19;-299,93;0,4387;0,26;12;4;2;4
1813;DEATH;Suicide;3;5;-295,44;0,4382;0,20;10;1;1;2
1814;DEATH;Suicide;3;19;-302,58;0,4378;0,58;16;3;1;2
1815;DEATH;Suicide;3;5;-302,94;0,4374;0,80;9;0;1;2
1816;DEATH;Suicide;3;17;-301,76;0,4369;0,59;15;3;3;4
1817;DEATH;Suicide;3;20;-298,59;0,4365;0,40;15;3;4;8
1818;DEATH;Suicide;3;7;-303,91;0,4361;0,14;11;0;1;2
1819;DEATH;Suicide;3;8;-291,52;0,4356;0,75;12;2;1;2
1820;DEATH;Suicide;3;9;-302,68;0,4352;0,56;14;0;1;2
1821;DEATH;Suicide;3;5;-302,44;0,4348;0,20;14;0;1;2
1822;DEATH;Suicide;3;23;-305,72;0,4343;0,35;11;3;2;4
1823;DEATH;Suicide;3;26;-305,70;0,4339;0,35;13;2;3;6
1824;DEATH;Suicide;3;7;-295,51;0,4334;0,29;12;1;1;2
1825;DEATH;Suicide;3;5;-302,44;0,4330;0,40;13;0;2;2
1826;DEATH;Suicide;3;9;-305,28;0,4326;0,44;14;0;2;4
1827;DEATH;Suicide;3;6;-302,90;0,4321;0,67;9;0;1;2
1828;DEATH;Suicide;3;35;-313,44;0,4317;0,37;12;4;3;4
1829;DEATH;Suicide;3;6;-296,00;0,4313;0,67;12;1;1;2
1830;DEATH;Suicide;3;18;-295,47;0,4309;0,33;10;3;3;6
1831;DEATH;Suicide;3;8;-297,82;0,4304;0,50;11;1;3;4
1832;DEATH;Suicide;3;31;-289,60;0,4300;0,48;16;6;6;12
1833;DEATH;Suicide;3;6;-302,50;0,4296;0,33;16;0;1;2
1834;DEATH;Suicide;3;4;-302,38;0,4291;0,50;10;0;1;2
1835;DEATH;Suicide;3;10;-298,34;0,4287;0,20;9;1;2;4
1836;DEATH;Suicide;3;11;-296,70;0,4283;0,64;11;1;1;2
1837;DEATH;Suicide;3;7;-302,56;0,4278;0,57;11;0;2;2
1838;DEATH;Suicide;3;8;-303,07;0,4274;0,75;12;0;1;2
1839;DEATH;Suicide;3;4;-302,43;0,4270;0,50;13;0;1;2
1840;DEATH;Suicide;3;52;-302,11;0,4266;0,38;9;5;3;9
1841;DEATH;Suicide;3;12;-293,86;0,4261;0,50;16;2;1;2
1842;DEATH;Suicide;3;38;-278,62;0,4257;0,47;12;5;3;6
1843;DEATH;Suicide;3;16;-295,75;0,4253;0,25;12;4;2;2
1844;DEATH;Suicide;3;21;-293,80;0,4249;0,52;7;3;2;4
1845;DEATH;Suicide;3;14;-294,48;0,4244;0,36;13;3;3;4
1846;DEATH;Suicide;3;13;-293,27;0,4240;0,31;12;3;4;6
1847;DEATH;Suicide;3;19;-302,18;0,4236;0,42;15;3;3;4
1848;DEATH;Suicide;3;5;-302,39;0,4232;0,60;11;0;1;2
1849;DEATH;Suicide;3;7;-296,51;0,4227;0,43;15;1;1;2
1850;DEATH;Suicide;3;5;-302,39;0,4223;0,20;9;0;2;2
1851;DEATH;Suicide;3;31;-317,25;0,4219;0,32;12;2;3;4
1852;DEATH;Suicide;3;18;-306,32;0,4215;0,44;6;1;1;2
1853;DEATH;Suicide;3;12;-297,71;0,4211;0,33;13;3;1;2
1854;DEATH;Suicide;3;8;-296,97;0,4206;0,50;10;1;1;2
1855;DEATH;Suicide;3;13;-299,47;0,4202;0,31;11;1;3;4
1856;DEATH;Suicide;3;15;-301,69;0,4198;0,53;8;2;3;6
1857;DEATH;Suicide;3;5;-302,44;0,4194;0,00;11;0;1;2
1858;DEATH;Suicide;3;14;-296,88;0,4190;0,50;10;2;1;2
1859;DEATH;Suicide;3;5;-302,44;0,4185;0,60;10;0;1;2
1860;DEATH;Suicide;3;5;-302,89;0,4181;0,80;11;0;2;2
1861;DEATH;Suicide;3;7;-302,56;0,4177;0,43;17;0;1;2
1862;DEATH;Suicide;3;5;-295,39;0,4173;0,60;13;1;1;2
1863;DEATH;Suicide;3;15;-299,99;0,4169;0,47;9;2;3;4
1864;DEATH;Suicide;3;27;-291,31;0,4164;0,52;17;5;3;6
1865;DEATH;Suicide;3;8;-305,27;0,4160;0,50;10;0;3;4
1866;DEATH;Suicide;3;8;-290,82;0,4156;0,13;18;2;3;4
1867;DEATH;Suicide;3;4;-302,38;0,4152;0,50;12;0;2;2
1868;DEATH;Suicide;3;17;-299,11;0,4148;0,41;12;2;2;2
1869;DEATH;Suicide;3;4;-302,38;0,4144;0,50;11;0;2;2
1870;DEATH;Suicide;3;5;-295,39;0,4140;0,20;12;1;1;2
1871;DEATH;Suicide;3;4;-302,38;0,4135;0,00;15;0;1;2
1872;DEATH;Suicide;3;22;-297,01;0,4131;0,36;13;4;4;6
1873;DEATH;Suicide;3;6;-302,50;0,4127;0,33;12;0;1;2
1874;DEATH;Suicide;3;10;-298,39;0,4123;0,60;13;1;3;4
1875;DEATH;Suicide;3;25;-299,44;0,4119;0,36;11;4;3;6
1876;DEATH;Suicide;3;18;-299,27;0,4115;0,44;9;4;3;4
1877;DEATH;Suicide;3;9;-305,28;0,4111;0,33;9;0;2;4
1878;DEATH;Suicide;3;29;-294,78;0,4107;0,41;14;4;3;6
1879;DEATH;Suicide;3;13;-301,17;0,4102;0,23;11;1;3;6
1880;DEATH;Suicide;3;9;-296,63;0,4098;0,56;13;1;2;2
1881;DEATH;Suicide;3;5;-295,44;0,4094;0,60;8;1;1;2
1882;DEATH;Suicide;3;4;-302,38;0,4090;0,75;16;0;1;2
1883;DEATH;Suicide;3;13;-297,77;0,4086;0,31;11;1;1;2
1884;DEATH;Suicide;3;18;-295,12;0,4082;0,33;13;3;2;4
1885;DEATH;Suicide;3;17;-302,16;0,4078;0,41;14;3;2;2
1886;DEATH;Suicide;3;16;-293,75;0,4074;0,56;17;4;1;2
1887;DEATH;Suicide;3;4;-302,38;0,4070;0,25;12;0;2;2
1888;DEATH;Suicide;3;4;-302,43;0,4066;0,25;11;0;2;2
1889;DEATH;Suicide;3;5;-295,39;0,4062;0,40;14;1;1;2
1890;DEATH;Suicide;3;6;-295,95;0,4058;0,50;6;1;1;2
1891;DEATH;Suicide;3;4;-302,33;0,4053;0,75;12;0;1;2
1892;DEATH;Suicide;3;20;-316,24;0,4049;0,35;11;1;1;2
1893;DEATH;Suicide;3;6;-295,90;0,4045;0,83;11;1;2;2
1894;DEATH;Suicide;3;4;-302,38;0,4041;0,25;12;0;2;2
1895;DEATH;Suicide;3;4;-302,38;0,4037;0,25;14;0;1;2
1896;DEATH;Suicide;3;15;-299,84;0,4033;0,33;14;2;1;2
1897;DEATH;Suicide;3;4;-302,38;0,4029;0,25;10;0;1;2
1898;DEATH;Suicide;3;13;-287,82;0,4025;0,46;12;4;3;4
1899;DEATH;Suicide;3;9;-303,63;0,4021;0,44;14;1;1;2
1900;DEATH;Suicide;3;16;-293,05;0,4017;0,25;10;3;2;4
1901;DEATH;Suicide;3;5;-295,44;0,4013;0,60;11;1;1;2
1902;DEATH;Suicide;3;15;-299,99;0,4009;0,40;14;1;1;2
1903;DEATH;Suicide;3;5;-302,44;0,4005;0,40;10;0;1;2
1904;DEATH;Suicide;3;36;-294,05;0,4001;0,39;14;6;4;8
1905;DEATH;Suicide;3;13;-281,67;0,3997;0,31;11;5;4;6
1906;DEATH;Suicide;3;4;-302,38;0,3993;0,75;12;0;1;2
1907;DEATH;Suicide;3;18;-293,67;0,3989;0,56;14;3;3;4
1908;DEATH;Suicide;3;16;-299,60;0,3985;0,56;9;2;2;2
1909;DEATH;Suicide;3;4;-302,38;0,3981;0,00;12;0;1;2
1910;DEATH;Suicide;3;25;-305,39;0,3977;0,44;8;3;3;6
1911;DEATH;Suicide;3;5;-302,89;0,3973;0,40;7;0;2;2
1912;DEATH;Suicide;3;9;-305,23;0,3969;0,22;8;0;1;2
1913;DEATH;Suicide;3;13;-306,87;0,3965;0,23;9;0;2;4
1914;DEATH;Suicide;3;6;-295,90;0,3961;0,33;10;1;1;2
1915;DEATH;Suicide;3;8;-297,02;0,3957;0,63;10;1;1;2
1916;DEATH;Suicide;3;33;-318,97;0,3953;0,30;13;2;3;4
1917;DEATH;Suicide;3;4;-302,38;0,3949;0,75;14;0;1;2
1918;DEATH;Suicide;3;17;-309,31;0,3945;0,29;14;1;1;2
1919;DEATH;Suicide;3;4;-302,38;0,3941;0,75;10;0;1;2
1920;DEATH;Suicide;3;29;-310,43;0,3938;0,34;12;3;3;6
1921;DEATH;Suicide;3;7;-296,46;0,3934;0,43;10;1;1;2
1922;DEATH;Suicide;3;15;-295,14;0,3930;0,27;11;3;4;6
1923;DEATH;Suicide;3;24;-298,33;0,3926;0,42;11;3;4;8
1924;DEATH;Suicide;3;23;-308,62;0,3922;0,43;8;2;6;12
1925;DEATH;Suicide;3;4;-302,33;0,3918;1,00;14;0;1;2
1926;DEATH;Suicide;3;54;-311,48;0,3914;0,39;14;7;6;12
1927;DEATH;Suicide;3;5;-302,89;0,3910;0,00;15;0;1;2
1928;DEATH;Suicide;3;7;-292,71;0,3906;0,43;9;2;2;4
1929;DEATH;Suicide;3;5;-295,49;0,3902;0,20;10;1;2;2
1930;DEATH;Suicide;3;36;-310,25;0,3898;0,31;9;3;3;4
1931;DEATH;Suicide;3;7;-297,71;0,3894;0,14;9;1;2;4
1932;DEATH;Suicide;3;44;-296,18;0,3891;0,50;6;5;6;12
1933;DEATH;Suicide;3;5;-295,39;0,3887;0,40;14;1;1;2
1934;DEATH;Suicide;3;7;-303,01;0,3883;0,57;12;0;1;2
1935;DEATH;Suicide;3;7;-292,71;0,3879;0,29;15;2;3;4
1936;DEATH;Suicide;3;6;-296,00;0,3875;0,50;13;1;1;2
1937;DEATH;Suicide;3;7;-292,76;0,3871;0,43;12;2;2;4
1938;DEATH;Suicide;3;12;-307,66;0,3867;0,33;12;0;4;6
1939;DEATH;Suicide;3;4;-302,43;0,3863;0,50;8;0;1;2
1940;DEATH;Suicide;3;4;-302,43;0,3860;0,75;10;0;1;2
1941;DEATH;Suicide;3;20;-284,39;0,3856;0,35;13;6;4;6
1942;DEATH;Suicide;3;5;-295,44;0,3852;0,60;10;1;1;2
1943;DEATH;Suicide;3;10;-303,64;0,3848;0,30;9;0;1;2
1944;DEATH;Suicide;3;11;-292,25;0,3844;0,55;15;2;2;4
1945;DEATH;Suicide;3;17;-294,61;0,3840;0,41;9;2;2;4
1946;DEATH;Suicide;3;4;-302,43;0,3836;0,50;11;0;2;2
1947;DEATH;Suicide;3;6;-303,00;0,3833;0,50;9;0;1;2
1948;DEATH;Suicide;3;17;-295,86;0,3829;0,41;6;3;3;6
1949;DEATH;Suicide;3;10;-298,34;0,3825;0,30;10;2;3;4
1950;DEATH;Suicide;3;18;-301,07;0,3821;0,44;14;2;2;4
1951;DEATH;Suicide;3;55;-313,19;0,3817;0,38;13;6;6;12
1952;DEATH;Suicide;3;10;-304,54;0,3813;0,60;11;0;2;2
1953;DEATH;Suicide;3;7;-303,06;0,3810;0,57;7;0;2;2
1954;DEATH;Suicide;3;7;-303,01;0,3806;0,43;12;0;1;2
1955;DEATH;Suicide;3;4;-302,38;0,3802;0,25;14;0;1;2
1956;DEATH;Suicide;3;15;-298,69;0,3798;0,27;11;3;2;2
1957;DEATH;Suicide;3;7;-303,91;0,3794;0,14;16;0;1;2
1958;DEATH;Suicide;3;9;-298,23;0,3791;0,44;13;2;3;4
1959;DEATH;Suicide;3;15;-296,04;0,3787;0,47;14;2;2;2
1960;DEATH;Suicide;3;16;-294,80;0,3783;0,63;10;3;3;6
1961;DEATH;Suicide;3;8;-297,77;0,3779;0,50;12;1;3;4
1962;DEATH;Suicide;3;8;-297,77;0,3776;0,50;12;1;3;4
1963;DEATH;Suicide;3;4;-302,38;0,3772;0,75;8;0;1;2
1964;DEATH;Suicide;3;5;-295,39;0,3768;0,20;17;1;2;2
1965;DEATH;Suicide;3;8;-296,07;0,3764;0,38;10;1;1;2
1966;DEATH;Suicide;3;9;-297,63;0,3760;0,33;9;2;2;2
1967;DEATH;Suicide;3;15;-308,54;0,3757;0,13;12;1;3;4
1968;DEATH;Suicide;3;4;-302,38;0,3753;0,00;12;0;1;2
1969;DEATH;Suicide;3;7;-295,51;0,3749;0,43;10;1;2;2
1970;DEATH;Suicide;3;4;-302,43;0,3745;0,50;10;0;1;2
1971;DEATH;Suicide;3;4;-302,38;0,3742;0,00;12;0;1;2
1972;DEATH;Suicide;3;4;-302,38;0,3738;0,00;16;0;1;2
1973;DEATH;Suicide;3;7;-297,76;0,3734;0,43;8;1;2;4
1974;DEATH;Suicide;3;25;-299,89;0,3730;0,40;13;3;4;8
1975;DEATH;Suicide;3;19;-302,58;0,3727;0,47;17;4;2;4
1976;DEATH;Suicide;3;4;-302,38;0,3723;0,25;7;0;2;2
1977;DEATH;Suicide;3;4;-302,38;0,3719;0,50;13;0;2;2
1978;DEATH;Suicide;3;18;-302,67;0,3716;0,28;10;2;1;2
1979;DEATH;Suicide;3;45;-304,94;0,3712;0,38;7;4;4;8
1980;DEATH;Suicide;3;12;-292,86;0,3708;0,50;15;3;3;4
1981;DEATH;Suicide;3;16;-295,50;0,3704;0,25;12;3;4;8
1982;DEATH;Suicide;3;9;-298,33;0,3701;0,33;12;1;2;4
1983;DEATH;Suicide;3;4;-302,38;0,3697;0,50;11;0;2;2
1984;DEATH;Suicide;3;5;-295,39;0,3693;0,20;16;1;2;2
1985;DEATH;Suicide;3;4;-302,38;0,3690;0,50;9;0;2;2
1986;DEATH;Suicide;3;5;-302,44;0,3686;0,20;11;0;1;2
1987;DEATH;Suicide;3;12;-307,66;0,3682;0,50;15;0;3;6
1988;DEATH;Suicide;3;9;-297,88;0,3679;0,67;14;1;2;4
1989;DEATH;Suicide;3;49;-309,93;0,3675;0,29;13;7;2;4
1990;DEATH;Suicide;3;9;-304,03;0,3671;0,33;12;0;1;2
1991;DEATH;Suicide;3;37;-309,81;0,3668;0,32;12;4;2;4
1992;DEATH;Suicide;3;5;-295,39;0,3664;0,20;12;1;2;2
1993;DEATH;Suicide;3;7;-303,91;0,3660;0,14;13;0;1;2
1994;DEATH;Suicide;3;5;-295,49;0,3657;0,40;11;1;1;2
1995;DEATH;Suicide;3;4;-302,38;0,3653;0,50;12;0;1;2
1996;DEATH;Suicide;3;18;-289,07;0,3649;0,44;11;4;4;8
1997;DEATH;Suicide;3;23;-312,32;0,3646;0,35;9;2;4;8
1998;DEATH;Suicide;3;32;-305,26;0,3642;0,31;9;5;5;10
1999;DEATH;Suicide;3;22;-304,66;0,3638;0,50;10;3;3;6
2000;DEATH;Suicide;3;9;-298,28;0,3635;0,44;10;2;2;4
2001;DEATH;Suicide;3;4;-302,43;0,3631;0,00;11;0;2;2
2002;DEATH;Suicide;3;14;-299,38;0,3627;0,50;11;3;2;2
2003;DEATH;Suicide;3;4;-302,38;0,3624;0,25;12;0;1;2
2004;DEATH;Suicide;3;32;-311,66;0,3620;0,31;9;2;5;10
2005;DEATH;Suicide;3;4;-302,38;0,3617;0,75;10;0;1;2
2006;DEATH;Suicide;3;15;-301,94;0,3613;0,47;9;1;2;4
2007;DEATH;Suicide;3;9;-291,28;0,3609;0,44;11;2;2;4
2008;WIN;None;3;76;210,35;0,3606;0,37;13;10;9;16
2009;DEATH;Suicide;3;27;-297,16;0,3602;0,37;12;5;2;4
2010;DEATH;Suicide;3;10;-293,34;0,3598;0,50;13;3;2;4
2011;DEATH;Suicide;3;28;-293,67;0,3595;0,39;10;4;5;10
2012;DEATH;Suicide;3;5;-302,49;0,3591;0,20;9;0;2;2
2013;DEATH;Suicide;3;9;-293,78;0,3588;0,44;12;3;2;4
2014;DEATH;Suicide;3;5;-302,44;0,3584;0,20;14;0;2;2
2015;DEATH;Suicide;3;10;-295,04;0,3581;0,40;13;2;3;6
2016;DEATH;Suicide;3;4;-302,33;0,3577;0,50;8;0;2;2
2017;DEATH;Suicide;3;18;-295,02;0,3573;0,50;8;3;3;7
2018;DEATH;Suicide;3;6;-295,90;0,3570;0,50;10;1;1;2
2019;DEATH;Suicide;3;4;-302,38;0,3566;0,50;11;0;2;2
2020;DEATH;Suicide;3;4;-302,38;0,3563;0,50;10;0;1;2
2021;DEATH;Suicide;3;15;-298,39;0,3559;0,27;15;3;4;8
2022;DEATH;Suicide;3;16;-300,75;0,3556;0,38;13;2;1;2
2023;DEATH;Suicide;3;4;-302,43;0,3552;0,00;11;0;2;2
2024;DEATH;Suicide;3;4;-302,43;0,3548;0,00;13;0;2;2
2025;DEATH;Suicide;3;4;-302,43;0,3545;0,50;11;0;2;2
2026;DEATH;Suicide;3;17;-296,71;0,3541;0,35;13;2;3;6
2027;DEATH;Suicide;3;17;-300,76;0,3538;0,29;16;3;2;2
2028;DEATH;Suicide;3;16;-299,25;0,3534;0,56;7;3;1;2
2029;DEATH;Suicide;3;4;-302,38;0,3531;0,25;14;0;2;2
2030;DEATH;Suicide;3;23;-301,37;0,3527;0,30;11;2;2;2
2031;DEATH;Suicide;3;20;-296,94;0,3524;0,50;12;4;3;4
2032;DEATH;Suicide;3;8;-293,17;0,3520;0,63;15;2;2;4
2033;DEATH;Suicide;3;5;-295,49;0,3517;0,20;11;1;2;2
2034;DEATH;Suicide;3;7;-297,71;0,3513;0,43;12;1;3;4
2035;DEATH;Suicide;3;19;-304,13;0,3510;0,32;7;2;5;8
2036;DEATH;Suicide;3;23;-294,97;0,3506;0,48;11;4;6;10
2037;DEATH;Suicide;3;22;-292,41;0,3503;0,18;15;4;4;8
2038;DEATH;Suicide;3;4;-302,38;0,3499;0,50;9;0;2;2
2039;DEATH;Suicide;3;14;-299,98;0,3496;0,64;16;3;2;4
2040;DEATH;Suicide;3;15;-295,34;0,3492;0,33;16;3;2;4
2041;DEATH;Suicide;3;23;-286,17;0,3489;0,52;14;7;5;8
2042;DEATH;Suicide;3;30;-303,59;0,3485;0,37;9;5;2;4
2043;DEATH;Suicide;3;7;-303,01;0,3482;0,29;14;0;1;2
2044;DEATH;Suicide;3;9;-297,88;0,3478;0,56;12;1;2;4
2045;DEATH;Suicide;3;4;-302,43;0,3475;0,25;13;0;2;2
2046;DEATH;Suicide;3;10;-297,14;0,3471;0,40;10;1;2;2
2047;DEATH;Suicide;3;4;-302,38;0,3468;0,25;10;0;2;2
2048;DEATH;Suicide;3;13;-300,22;0,3464;0,23;10;2;3;6
2049;DEATH;Suicide;3;4;-302,38;0,3461;0,25;15;0;1;2
2050;DEATH;Suicide;3;8;-298,27;0,3457;0,50;9;1;2;4
2051;DEATH;Suicide;3;4;-302,43;0,3454;0,50;14;0;2;2
2052;DEATH;Suicide;3;7;-303,06;0,3450;0,71;14;0;1;2
2053;DEATH;Suicide;3;14;-289,23;0,3447;0,29;12;3;4;6
2054;DEATH;Suicide;3;4;-302,43;0,3444;0,25;14;0;1;2
2055;DEATH;Suicide;3;15;-300,19;0,3440;0,40;16;4;2;2
2056;DEATH;Suicide;3;38;-318,07;0,3437;0,29;12;5;3;6
2057;DEATH;Suicide;3;5;-295,49;0,3433;1,00;12;1;1;2
2058;DEATH;Suicide;3;6;-295,95;0,3430;0,50;12;1;1;2
2059;DEATH;Suicide;3;5;-302,44;0,3426;0,60;10;0;1;2
2060;DEATH;Suicide;3;4;-302,38;0,3423;0,00;10;0;1;2
2061;DEATH;Suicide;3;12;-305,66;0,3419;0,42;16;0;1;2
2062;DEATH;Suicide;3;21;-302,70;0,3416;0,29;10;3;1;2
2063;DEATH;Suicide;3;31;-307,10;0,3413;0,23;11;3;2;4
2064;DEATH;Suicide;3;13;-299,47;0,3409;0,62;11;2;2;4
2065;DEATH;Suicide;3;11;-299,10;0,3406;0,36;10;1;2;2
2066;DEATH;Suicide;3;10;-298,84;0,3402;0,00;8;2;2;4
2067;DEATH;Suicide;3;4;-302,38;0,3399;0,25;7;0;2;2
2068;DEATH;Suicide;3;24;-298,83;0,3396;0,21;12;4;2;4
2069;DEATH;Suicide;3;7;-292,76;0,3392;0,00;8;2;2;4
2070;DEATH;Suicide;3;14;-297,13;0,3389;0,36;9;3;3;6
2071;DEATH;Suicide;3;5;-302,89;0,3385;0,20;14;0;2;2
2072;DEATH;Suicide;3;24;-309,13;0,3382;0,21;11;2;3;4
2073;DEATH;Suicide;3;7;-303,06;0,3379;0,43;7;0;1;2
2074;DEATH;Suicide;3;12;-287,31;0,3375;0,33;13;4;3;4
2075;DEATH;Suicide;3;4;-302,43;0,3372;0,50;6;0;1;2
2076;DEATH;Suicide;3;21;-296,90;0,3369;0,38;11;5;4;6
2077;DEATH;Suicide;3;4;-302,38;0,3365;0,50;11;0;1;2
2078;DEATH;Suicide;3;11;-304,15;0,3362;0,36;9;1;2;2
2079;DEATH;Suicide;3;5;-302,44;0,3358;0,40;8;0;2;2
2080;DEATH;Suicide;3;7;-303,51;0,3355;0,43;10;0;2;2
2081;DEATH;Suicide;3;11;-305,85;0,3352;0,64;7;1;2;4
2082;DEATH;Suicide;3;5;-302,44;0,3348;0,20;12;0;1;2
2083;DEATH;Suicide;3;18;-298,67;0,3345;0,17;12;2;2;4
2084;DEATH;Suicide;3;4;-302,38;0,3342;0,00;14;0;2;2
2085;DEATH;Suicide;3;21;-296,40;0,3338;0,38;12;4;4;6
2086;DEATH;Suicide;3;4;-302,38;0,3335;0,25;12;0;1;2
2087;DEATH;Suicide;3;4;-302,38;0,3332;0,25;11;0;1;2
2088;DEATH;Suicide;3;4;-302,43;0,3328;1,00;11;0;1;2
2089;DEATH;Suicide;3;22;-291,21;0,3325;0,36;15;5;5;8
2090;DEATH;Suicide;3;4;-302,43;0,3322;0,75;10;0;1;2
2091;DEATH;Suicide;3;20;-295,44;0,3318;0,40;13;4;4;6
2092;DEATH;Suicide;3;7;-297,71;0,3315;0,29;11;1;3;4
2093;DEATH;Suicide;3;13;-307,72;0,3312;0,15;6;1;3;6
2094;DEATH;Suicide;3;4;-302,38;0,3308;0,00;13;0;1;2
2095;DEATH;Suicide;3;4;-302,38;0,3305;0,25;8;0;1;2
2096;DEATH;Suicide;3;22;-299,01;0,3302;0,27;11;4;6;10
2097;DEATH;Suicide;3;7;-296,51;0,3299;0,29;11;1;1;2
2098;DEATH;Suicide;3;11;-299,35;0,3295;0,45;9;1;2;4
2099;DEATH;Suicide;3;9;-292,08;0,3292;0,33;12;3;1;2
2100;DEATH;Suicide;3;27;-311,71;0,3289;0,37;9;2;1;2
2101;DEATH;Suicide;3;4;-302,43;0,3285;0,25;15;0;1;2
2102;DEATH;Suicide;3;4;-302,43;0,3282;0,00;9;0;2;2
2103;DEATH;Suicide;3;4;-302,43;0,3279;0,25;15;0;2;2
2104;DEATH;Suicide;3;4;-302,38;0,3275;0,25;11;0;2;2
2105;DEATH;Suicide;3;4;-302,38;0,3272;0,50;13;0;2;2
2106;DEATH;Suicide;3;11;-295,55;0,3269;0,45;13;2;3;6
2107;DEATH;Suicide;3;4;-302,38;0,3266;0,50;9;0;2;2
2108;DEATH;Suicide;3;4;-302,43;0,3262;0,50;7;0;2;2
2109;DEATH;Suicide;3;7;-297,76;0,3259;0,14;8;1;3;4
2110;DEATH;Suicide;3;19;-307,58;0,3256;0,47;14;2;1;2
2111;DEATH;Suicide;3;12;-286,46;0,3253;0,33;12;4;3;4
2112;DEATH;Suicide;3;11;-299,15;0,3249;0,36;16;2;2;2
2113;DEATH;Suicide;3;23;-305,57;0,3246;0,35;7;3;5;10
2114;DEATH;Suicide;3;31;-309,30;0,3243;0,23;8;2;3;6
2115;DEATH;Suicide;3;20;-310,89;0,3240;0,10;10;2;2;2
2116;DEATH;Suicide;3;4;-302,38;0,3236;0,25;13;0;1;2
2117;DEATH;Suicide;3;4;-302,43;0,3233;0,00;7;0;2;2
2118;DEATH;Suicide;3;12;-304,71;0,3230;0,33;9;1;1;2
2119;DEATH;Suicide;3;7;-296,46;0,3227;0,71;15;1;2;2
2120;DEATH;Suicide;3;8;-297,72;0,3223;0,13;11;1;3;4
