Episode;Outcome;DeathType;Phase;Steps;TotalReward;Epsilon;ExplorationRate;WallsInitial;WallsBroken;BombsDropped;SafetyDangerSteps
1979;WIN;None;3;78;"229,26";"0,3905";"0,26";13;10;12;22
1980;WIN;None;3;66;"188,65";"0,3902";"0,17";9;6;4;11
1981;DEATH;KilledByTarget;3;123;"-103,94";"0,3898";"0,28";15;10;11;25
1982;DEATH;KilledByTarget;3;94;"-108,46";"0,3895";"0,31";9;6;7;16
1983;WIN;None;3;91;"235,6";"0,3891";"0,24";16;10;8;16
1984;WIN;None;3;54;"206,69";"0,3888";"0,3";12;5;7;15
1985;WIN;None;3;38;"213,11";"0,3884";"0,34";15;10;5;10
1986;WIN;None;3;80;"193,12";"0,3881";"0,29";13;9;9;18
1987;DEATH;KilledByTarget;3;54;"-93,36";"0,3877";"0,26";12;5;8;16
1988;DEATH;KilledByTarget;3;85;"-99,53";"0,3874";"0,41";12;11;6;10
1989;DEATH;KilledByTarget;3;32;"-87,62";"0,387";"0,34";11;5;2;5
1990;DEATH;KilledByTarget;3;150;"-114,78";"0,3867";"0,28";11;10;14;32
1991;WIN;None;3;257;"133,98";"0,3863";"0,27";14;14;21;42
1992;WIN;None;3;277;"109,13";"0,386";"0,33";12;12;27;60
1993;DEATH;KilledByTarget;3;167;"-106,07";"0,3856";"0,29";13;13;13;26
1994;DEATH;Suicide;3;6;"-304,85";"0,3853";"0,17";13;0;2;2
1995;WIN;None;3;100;"222,22";"0,3849";"0,27";13;11;11;22
1996;DEATH;KilledByTarget;3;234;"-171,36";"0,3846";"0,27";17;17;20;42
1997;WIN;None;3;176;"151,8";"0,3842";"0,32";9;9;17;34
1998;WIN;None;3;95;"158,72";"0,3839";"0,26";7;3;8;16
1999;DEATH;KilledByTarget;3;138;"-117,34";"0,3835";"0,4";9;8;11;25
2000;WIN;None;3;110;"213,97";"0,3832";"0,35";10;10;9;18
2001;DEATH;Suicide;3;6;"-304,85";"0,3828";"0,33";11;0;1;2
2002;WIN;None;3;102;"189,73";"0,3825";"0,24";10;8;13;26
2003;WIN;None;3;133;"241,96";"0,3822";"0,28";8;8;18;38
2004;DEATH;KilledByTarget;3;431;"-171,45";"0,3818";"0,31";14;14;43;90
2005;WIN;None;3;100;"196,17";"0,3815";"0,33";10;7;12;22
2006;DEATH;KilledByTarget;3;75;"-109,78";"0,3811";"0,32";8;7;6;15
2007;DEATH;Suicide;3;5;"-304,73";"0,3808";"0,2";9;0;2;2
2008;WIN;None;3;86;"188,25";"0,3804";"0,3";11;7;5;10
2009;WIN;None;3;207;"204,08";"0,3801";"0,35";14;14;21;51
2010;DEATH;KilledByTarget;3;62;"-97,22";"0,3798";"0,5";10;9;4;10
2011;WIN;None;3;210;"243,02";"0,3794";"0,33";11;10;22;45
2012;WIN;None;3;303;"122,46";"0,3791";"0,29";14;14;31;65
2013;DEATH;KilledByTarget;3;29;"-98,61";"0,3787";"0,34";9;3;3;7
2014;DEATH;KilledByTarget;3;160;"-151,48";"0,3784";"0,28";9;7;19;38
2015;WIN;None;3;59;"210,74";"0,3781";"0,25";10;8;7;14
2016;DEATH;KilledByTarget;3;121;"-119,85";"0,3777";"0,26";13;12;8;15
2017;DEATH;KilledByTarget;3;36;"-116,3";"0,3774";"0,33";8;3;6;12
2018;WIN;None;3;33;"204,31";"0,377";"0,21";7;4;5;10
2019;WIN;None;3;155;"208,67";"0,3767";"0,28";16;16;12;24
2020;DEATH;KilledByTarget;3;111;"-134,1";"0,3764";"0,25";6;6;14;26
2021;DEATH;KilledByTarget;3;117;"-125,22";"0,376";"0,33";6;5;9;19
2022;WIN;None;3;79;"201,09";"0,3757";"0,3";11;8;8;18
2023;WIN;None;3;131;"196,4";"0,3753";"0,37";9;8;14;28
2024;DEATH;KilledByTarget;3;162;"-94,02";"0,375";"0,36";16;15;14;28
2025;WIN;None;3;306;"136,9";"0,3747";"0,32";12;11;33;66
2026;DEATH;Suicide;3;5;"-304,73";"0,3743";"0,4";12;0;1;2
2027;WIN;None;3;40;"216,92";"0,374";"0,23";7;3;7;14
2028;DEATH;Suicide;3;6;"-304,85";"0,3737";"0,33";16;0;1;2
2029;WIN;None;3;131;"211,05";"0,3733";"0,35";12;12;16;30
2030;WIN;None;3;142;"177,38";"0,373";"0,3";9;9;16;32
2031;WIN;None;3;155;"170,92";"0,3726";"0,27";12;12;14;26
2032;WIN;None;3;109;"187,79";"0,3723";"0,3";10;10;10;20
2033;WIN;None;3;33;"220,46";"0,372";"0,24";10;6;6;10
2034;WIN;None;3;119;"187,54";"0,3716";"0,32";9;6;12;26
2035;DEATH;KilledByTarget;3;54;"-83,36";"0,3713";"0,39";14;10;7;15
2036;WIN;None;3;108;"192,01";"0,371";"0,35";10;9;12;22
2037;WIN;None;3;73;"214,31";"0,3706";"0,32";10;7;5;11
2038;WIN;None;3;55;"221,17";"0,3703";"0,22";12;6;3;7
2039;DEATH;KilledByTarget;3;111;"-112,4";"0,37";"0,29";10;9;10;21
2040;WIN;None;3;111;"219,2";"0,3696";"0,33";10;9;11;22
2041;WIN;None;3;150;"175,17";"0,3693";"0,29";13;12;17;33
2042;WIN;None;3;96;"221,5";"0,369";"0,27";9;8;9;19
2043;WIN;None;3;154;"213,04";"0,3686";"0,29";11;10;22;45
2044;WIN;None;3;251;"150,85";"0,3683";"0,27";11;11;30;62
2045;WIN;None;3;161;"198,25";"0,368";"0,32";16;14;17;34
2046;DEATH;KilledByTarget;3;148;"-108,29";"0,3676";"0,3";10;9;11;23
2047;WIN;None;3;224;"225,64";"0,3673";"0,29";13;13;21;46
2048;WIN;None;3;158;"207,41";"0,367";"0,26";16;14;18;36
2049;WIN;None;3;163;"185,21";"0,3667";"0,29";15;13;15;31
2050;DEATH;KilledByTarget;3;109;"-145,71";"0,3663";"0,37";14;11;12;24
2051;DEATH;KilledByTarget;3;61;"-103,25";"0,366";"0,36";6;5;4;11
2052;WIN;None;3;97;"186,98";"0,3657";"0,35";11;9;10;22
2053;WIN;None;3;114;"179,69";"0,3653";"0,22";11;7;8;14
2054;WIN;None;3;55;"203,42";"0,365";"0,25";10;8;8;14
2055;WIN;None;3;110;"174,72";"0,3647";"0,32";11;9;13;24
2056;WIN;None;3;111;"193,9";"0,3644";"0,24";11;7;12;24
2057;DEATH;KilledByTarget;3;144;"-123,96";"0,364";"0,33";12;12;12;26
2058;DEATH;KilledByTarget;3;95;"-106,08";"0,3637";"0,25";10;7;9;18
2059;WIN;None;3;141;"208,5";"0,3634";"0,33";13;13;10;20
2060;WIN;None;3;86;"221,3";"0,363";"0,35";11;10;8;16
2061;WIN;None;3;38;"221,51";"0,3627";"0,45";6;4;4;8
2062;DEATH;Suicide;3;6;"-304,95";"0,3624";"0,5";12;0;1;2
2063;DEATH;KilledByTarget;3;85;"-104,68";"0,3621";"0,33";14;11;7;14
2064;WIN;None;3;177;"236,18";"0,3617";"0,24";10;8;19;40
2065;WIN;None;3;142;"179,48";"0,3614";"0,27";16;13;14;30
2066;DEATH;KilledByTarget;3;168;"-119,94";"0,3611";"0,3";15;14;12;26
2067;WIN;None;3;110;"179,57";"0,3608";"0,3";14;7;19;38
2068;WIN;None;3;231;"145,4";"0,3604";"0,23";8;7;28;61
2069;WIN;None;3;42;"228,23";"0,3601";"0,21";12;7;6;12
2070;WIN;None;3;70;"219,57";"0,3598";"0,29";11;7;9;18
2071;WIN;None;3;38;"204,96";"0,3595";"0,39";9;4;3;6
2072;WIN;None;3;211;"142,25";"0,3591";"0,3";9;9;24;49
2073;WIN;None;3;281;"104,4";"0,3588";"0,3";9;9;23;47
2074;WIN;None;3;98;"236,41";"0,3585";"0,31";10;9;10;20
2075;WIN;None;3;233;"180,61";"0,3582";"0,22";13;11;12;27
2076;WIN;None;3;63;"210,71";"0,3579";"0,24";8;8;7;14
2077;WIN;None;3;119;"203,49";"0,3575";"0,35";11;10;7;14
2078;WIN;None;3;102;"225,78";"0,3572";"0,26";13;9;12;24
2079;WIN;None;3;172;"195,58";"0,3569";"0,33";14;12;9;18
2080;DEATH;Suicide;3;15;"-309,98";"0,3566";"0,2";11;1;1;2
2081;WIN;None;3;63;"211,16";"0,3562";"0,32";13;8;5;10
2082;DEATH;KilledByTarget;3;74;"-99,51";"0,3559";"0,3";15;13;9;20
2083;WIN;None;3;245;"197,82";"0,3556";"0,28";12;12;24;49
2084;WIN;None;3;127;"181,23";"0,3553";"0,32";14;11;10;19
2085;WIN;None;3;243;"168,91";"0,355";"0,26";8;8;19;41
2086;DEATH;KilledByTarget;3;252;"-146,52";"0,3546";"0,28";18;16;28;57
2087;DEATH;Suicide;3;13;"-306,44";"0,3543";"0,46";11;1;2;2
2088;WIN;None;3;78;"197,56";"0,354";"0,19";9;5;13;24
2089;WIN;None;3;72;"222,13";"0,3537";"0,32";11;10;10;20
2090;WIN;None;3;119;"265,69";"0,3534";"0,24";12;12;12;24
2091;WIN;None;3;332;"187,63";"0,353";"0,27";12;12;34;72
2092;DEATH;KilledByTarget;3;54;"-89,31";"0,3527";"0,3";10;7;6;13
2093;DEATH;KilledByTarget;3;63;"-122,84";"0,3524";"0,22";7;5;6;12
2094;WIN;None;3;112;"215,78";"0,3521";"0,41";11;9;6;12
2095;DEATH;KilledByTarget;3;179;"-167,36";"0,3518";"0,32";13;12;16;34
2096;DEATH;KilledByTarget;3;83;"-101,69";"0,3515";"0,23";11;9;7;15
2097;DEATH;KilledByTarget;3;119;"-103,01";"0,3511";"0,23";12;11;15;31
2098;DEATH;KilledByTarget;3;96;"-106,45";"0,3508";"0,29";10;7;9;19
2099;DEATH;KilledByTarget;3;110;"-82,98";"0,3505";"0,27";16;13;11;22
2100;WIN;None;3;93;"200,21";"0,3502";"0,26";14;7;11;22
2101;WIN;None;3;123;"210,81";"0,3499";"0,31";7;7;12;24
2102;WIN;None;3;158;"195,01";"0,3496";"0,28";12;12;17;32
2103;WIN;None;3;126;"259,35";"0,3493";"0,25";7;5;12;24
2104;WIN;None;3;86;"200,3";"0,3489";"0,27";9;8;11;22
2105;DEATH;KilledByTarget;3;66;-95;"0,3486";"0,21";12;12;10;21
2106;WIN;None;3;85;"205,17";"0,3483";"0,27";7;6;10;20
2107;WIN;None;3;187;"141,83";"0,348";"0,3";5;5;22;44
2108;DEATH;KilledByTarget;3;61;"-107,85";"0,3477";"0,34";12;5;4;6
2109;DEATH;KilledByTarget;3;37;"-76,42";"0,3474";"0,22";17;7;5;8
2110;WIN;None;3;76;"194,5";"0,3471";"0,29";14;9;9;19
2111;WIN;None;3;38;"223,31";"0,3467";"0,21";12;7;5;10
2112;DEATH;KilledByTarget;3;75;"-95,18";"0,3464";"0,23";16;12;8;16
2113;WIN;None;3;155;"224,67";"0,3461";"0,28";11;7;19;40
2114;WIN;None;3;85;"207,47";"0,3458";"0,26";14;10;11;22
2115;WIN;None;3;51;"211,95";"0,3455";"0,2";12;4;8;16
2116;DEATH;KilledByTarget;3;86;"-95,6";"0,3452";"0,33";12;9;5;12
2117;DEATH;KilledByTarget;3;42;"-97,72";"0,3449";"0,29";12;5;5;10
2118;WIN;None;3;82;"195,33";"0,3446";"0,29";5;3;10;21
2119;DEATH;KilledByTarget;3;112;"-110,12";"0,3443";"0,29";14;9;10;21
2120;WIN;None;3;66;"213,8";"0,344";"0,26";12;5;7;14
2121;WIN;None;3;120;"195,02";"0,3436";"0,33";13;13;12;25
2122;WIN;None;3;166;"141,75";"0,3433";"0,23";10;7;13;27
2123;WIN;None;3;83;"221,31";"0,343";"0,28";6;6;11;20
2124;WIN;None;3;63;"206,51";"0,3427";"0,32";10;9;5;8
2125;WIN;None;3;101;"247,15";"0,3424";"0,24";13;11;7;14
2126;WIN;None;3;87;"234,18";"0,3421";"0,23";14;11;9;18
2127;DEATH;KilledByTarget;3;277;"-103,77";"0,3418";"0,26";12;12;31;64
2128;WIN;None;3;167;"168,23";"0,3415";"0,29";8;8;15;32
2129;WIN;None;3;95;"169,22";"0,3412";"0,31";7;4;8;17
2130;WIN;None;3;30;"191,77";"0,3409";"0,17";8;4;4;6
2131;WIN;None;3;160;"200,87";"0,3406";"0,22";13;12;15;32
2132;WIN;None;3;42;"202,98";"0,3403";"0,21";8;3;4;9
2133;WIN;None;3;181;"157,65";"0,3399";"0,25";13;12;27;54
2134;WIN;None;3;48;"181,41";"0,3396";"0,27";10;3;6;12
2135;DEATH;KilledByTarget;3;79;"-111,36";"0,3393";"0,25";11;10;12;24
2136;WIN;None;3;43;"224,86";"0,339";"0,14";10;6;7;14
2137;DEATH;KilledByTarget;3;144;"-83,96";"0,3387";"0,2";12;11;19;39
2138;WIN;None;3;34;"219,24";"0,3384";"0,24";8;1;3;6
2139;WIN;None;3;100;"219,57";"0,3381";"0,29";9;5;9;22
2140;WIN;None;3;137;"194,63";"0,3378";"0,29";11;11;16;32
2141;DEATH;KilledByTarget;3;32;"-81,47";"0,3375";"0,22";8;6;3;7
2142;WIN;None;3;163;"130,81";"0,3372";"0,25";8;6;19;38
2143;WIN;None;3;81;"202,8";"0,3369";"0,31";10;4;5;12
2144;DEATH;KilledByTarget;3;146;"-142,4";"0,3366";"0,22";8;7;16;34
2145;DEATH;KilledByTarget;3;203;"-194,99";"0,3363";"0,29";10;8;27;54
2146;DEATH;KilledByTarget;3;174;"-152,21";"0,336";"0,27";12;10;19;39
2147;WIN;None;3;204;"171,39";"0,3357";"0,29";13;13;16;33
2148;WIN;None;3;201;"146,15";"0,3354";"0,28";9;8;24;50
2149;WIN;None;3;117;"224,18";"0,3351";"0,2";11;9;15;28
2150;WIN;None;3;174;"138,64";"0,3348";"0,29";10;10;23;47
2151;DEATH;KilledByTarget;3;243;"-114,19";"0,3345";"0,28";15;15;22;48
2152;DEATH;KilledByTarget;3;134;"-124,71";"0,3342";"0,19";18;18;17;33
2153;DEATH;KilledByTarget;3;39;"-108,11";"0,3339";"0,41";12;5;2;5
2154;DEATH;KilledByTarget;3;115;"-112,03";"0,3336";"0,3";9;7;12;23
2155;DEATH;KilledByTarget;3;86;"-99,2";"0,3333";"0,26";13;11;11;23
2156;DEATH;Suicide;3;4;"-304,51";"0,333";"0,25";15;0;1;2
2157;WIN;None;3;267;"199,08";"0,3327";"0,25";8;8;32;68
2158;WIN;None;3;92;"225,03";"0,3324";"0,32";10;8;9;18
2159;DEATH;KilledByTarget;3;310;"-232,48";"0,3321";"0,24";14;14;34;70
2160;WIN;None;3;240;"141,67";"0,3318";"0,32";13;13;28;56
2161;DEATH;KilledByTarget;3;99;"-117,06";"0,3315";"0,27";12;11;10;20
2162;DEATH;KilledByTarget;3;179;"-129,16";"0,3312";"0,26";14;14;19;41
2163;WIN;None;3;129;"191,94";"0,3309";"0,28";13;13;15;30
2164;WIN;None;3;148;"226,71";"0,3306";"0,22";13;13;15;31
2165;WIN;None;3;200;"155,87";"0,3303";"0,27";15;15;22;45
2166;DEATH;KilledByTarget;3;140;"-120,68";"0,33";"0,31";8;7;13;25
2167;WIN;None;3;81;"220,9";"0,3297";"0,15";13;11;7;15
2168;DEATH;KilledByTarget;3;77;"-82,72";"0,3294";"0,23";10;6;3;9
2169;WIN;None;3;137;"211,18";"0,3291";"0,19";10;8;14;26
2170;DEATH;KilledByTarget;3;120;"-121,33";"0,3288";"0,33";12;10;16;32
2171;DEATH;KilledByTarget;3;286;"-114,8";"0,3285";"0,26";10;10;21;45
2172;DEATH;KilledByTarget;3;73;"-110,74";"0,3282";"0,29";10;6;7;15
2173;DEATH;KilledByTarget;3;68;"-118,99";"0,3279";"0,13";7;4;5;12
2174;DEATH;KilledByTarget;3;36;"-89,15";"0,3276";"0,19";11;5;3;6
2175;WIN;None;3;240;"162,42";"0,3273";"0,25";10;9;20;38
2176;WIN;None;3;39;"220,84";"0,327";"0,15";6;3;5;12
2177;DEATH;KilledByTarget;3;126;"-103,2";"0,3267";"0,31";17;13;10;23
2178;WIN;None;3;87;"195,78";"0,3264";"0,22";12;8;9;16
2179;WIN;None;3;39;"223,99";"0,3262";"0,26";10;5;3;6
2180;DEATH;KilledByTarget;3;185;"-89,23";"0,3259";"0,29";12;11;16;35
2181;DEATH;KilledByTarget;3;88;"-103,34";"0,3256";"0,25";16;13;7;12
2182;WIN;None;3;30;"204,67";"0,3253";"0,1";9;4;3;6
2183;WIN;None;3;190;"165,02";"0,325";"0,17";9;9;22;45
2184;DEATH;KilledByTarget;3;137;"-141,37";"0,3247";"0,26";15;11;16;33
2185;DEATH;KilledByTarget;3;115;"-109,73";"0,3244";"0,3";14;14;9;20
2186;WIN;None;3;36;"221,75";"0,3241";"0,36";14;4;5;8
2187;DEATH;KilledByTarget;3;106;"-99,35";"0,3238";"0,23";12;10;11;24
2188;DEATH;KilledByTarget;3;73;"-99,94";"0,3235";"0,22";14;9;9;19
2189;WIN;None;3;146;"237,4";"0,3232";"0,28";10;7;15;30
2190;DEATH;KilledByTarget;3;166;"-179,65";"0,3229";"0,31";12;12;17;36
2191;DEATH;KilledByTarget;3;161;"-166,8";"0,3227";"0,2";11;10;18;37
2192;DEATH;KilledByTarget;3;125;"-122,18";"0,3224";"0,26";12;10;16;35
2193;WIN;None;3;65;"215,47";"0,3221";"0,2";14;11;10;18
2194;WIN;None;3;71;"174,95";"0,3218";"0,25";8;4;11;20
2195;WIN;None;3;52;"200,18";"0,3215";"0,27";8;4;10;21
2196;DEATH;KilledByTarget;3;178;"-99,19";"0,3212";"0,25";15;13;16;36
2197;WIN;None;3;144;"229,94";"0,3209";"0,29";13;12;20;40
2198;WIN;None;3;143;"149,96";"0,3206";"0,25";11;9;14;30
2199;WIN;None;3;88;"205,76";"0,3203";"0,19";12;8;9;18
2200;WIN;None;3;57;"198,68";"0,32";"0,32";11;9;5;10
2201;WIN;None;3;38;"199,86";"0,3198";"0,29";12;6;4;8
2202;WIN;None;3;145;"232,62";"0,3195";"0,26";16;14;19;38
2203;WIN;None;3;251;"180,1";"0,3192";"0,21";12;12;34;66
2204;WIN;None;3;213;"141,01";"0,3189";"0,22";9;8;20;40
2205;DEATH;Suicide;3;9;"-305,41";"0,3186";"0,44";11;0;1;2
2206;WIN;None;3;134;"238,79";"0,3183";"0,19";14;14;18;36
2207;WIN;None;3;72;"219,03";"0,318";"0,25";9;7;12;22
2208;WIN;None;3;138;"181,11";"0,3178";"0,27";12;11;18;34
2209;WIN;None;3;63;"204,56";"0,3175";"0,25";10;7;7;14
2210;WIN;None;3;383;"72,41";"0,3172";"0,27";13;13;37;77
2211;WIN;None;3;198;"212,86";"0,3169";"0,23";15;13;25;51
2212;DEATH;KilledByTarget;3;85;"-103,08";"0,3166";"0,25";15;11;9;20
2213;DEATH;KilledByTarget;3;88;"-139,29";"0,3163";"0,22";7;6;15;31
2214;WIN;None;3;123;"144,01";"0,316";"0,32";8;6;15;28
2215;DEATH;Suicide;3;6;"-304,85";"0,3158";"0,33";12;0;1;2
2216;WIN;None;3;98;"169,16";"0,3155";"0,23";10;7;10;20
2217;WIN;None;3;74;"171,79";"0,3152";"0,2";10;4;6;12
2218;WIN;None;3;18;"215,16";"0,3149";"0,11";11;4;4;6
2219;WIN;None;3;122;"202,28";"0,3146";"0,2";11;10;16;30
2220;WIN;None;3;170;"182,02";"0,3143";"0,25";11;11;20;45
2221;WIN;None;3;108;"206,56";"0,3141";"0,19";10;8;14;26
2222;DEATH;KilledByTarget;3;102;"-91,02";"0,3138";"0,28";13;12;12;25
2223;WIN;None;3;85;"215,27";"0,3135";"0,32";11;8;7;12
2224;WIN;None;3;180;"147,62";"0,3132";"0,24";11;11;25;52
2225;DEATH;KilledByTarget;3;202;"-185,07";"0,3129";"0,23";9;9;19;40
2226;WIN;None;3;70;"219,17";"0,3126";"0,26";13;10;10;20
2227;WIN;None;3;116;"184,75";"0,3124";"0,2";10;7;20;41
2228;DEATH;Suicide;3;4;"-304,51";"0,3121";"0,25";16;0;1;2
2229;DEATH;KilledByTarget;3;93;"-146,59";"0,3118";"0,24";5;5;16;35
2230;WIN;None;3;104;"213,14";"0,3115";"0,19";7;5;15;31
2231;WIN;None;3;252;"197,13";"0,3112";"0,25";12;12;33;65
2232;WIN;None;3;97;"253,03";"0,311";"0,28";14;12;11;22
2233;WIN;None;3;44;"213,09";"0,3107";"0,34";12;3;3;7
2234;WIN;None;3;119;"210,49";"0,3104";"0,24";11;10;13;26
2235;DEATH;KilledByTarget;3;140;"-151,08";"0,3101";"0,23";9;9;16;32
2236;DEATH;KilledByTarget;3;258;"-167,49";"0,3098";"0,25";13;13;27;57
2237;DEATH;KilledByTarget;3;90;"-96,23";"0,3096";"0,19";15;11;14;28
2238;DEATH;KilledByTarget;3;123;"-103,89";"0,3093";"0,18";12;9;7;16
2239;WIN;None;3;102;"178,78";"0,309";"0,18";4;4;11;22
2240;WIN;None;3;195;"207,12";"0,3087";"0,25";11;11;23;46
2241;WIN;None;3;135;"231,07";"0,3084";"0,2";11;10;10;23
2242;WIN;None;3;40;"203,77";"0,3082";"0,18";10;4;3;6
2243;WIN;None;3;289;"155,59";"0,3079";"0,27";17;17;23;56
2244;WIN;None;3;43;"216,51";"0,3076";"0,23";9;3;4;8
2245;DEATH;KilledByTarget;3;85;"-97,78";"0,3073";"0,22";10;8;8;17
2246;WIN;None;3;210;"188,72";"0,3071";"0,24";12;12;27;53
2247;WIN;None;3;122;"194,43";"0,3068";"0,28";10;10;17;32
2248;WIN;None;3;73;"207,31";"0,3065";"0,29";10;8;6;16
2249;DEATH;KilledByTarget;3;116;"-100,85";"0,3062";"0,26";8;8;11;22
2250;WIN;None;3;352;"107,93";"0,306";"0,26";12;12;29;66
2251;WIN;None;3;53;"208,16";"0,3057";"0,21";12;9;11;20
2252;WIN;None;3;152;"202,58";"0,3054";"0,23";15;14;14;28
2253;WIN;None;3;98;"235,21";"0,3051";"0,17";14;9;13;29
2254;WIN;None;3;143;"209,86";"0,3049";"0,2";12;12;13;27
2255;WIN;None;3;85;"231,62";"0,3046";"0,28";12;10;8;16
2256;WIN;None;3;125;"216,32";"0,3043";"0,23";10;8;15;33
2257;WIN;None;3;159;"219,74";"0,304";"0,26";18;18;12;27
2258;WIN;None;3;78;"188,56";"0,3038";"0,27";11;8;12;24
2259;WIN;None;3;60;"194,62";"0,3035";"0,23";9;7;5;8
2260;WIN;None;3;98;"213,81";"0,3032";"0,34";13;11;8;16
2261;WIN;None;3;213;"245,21";"0,3029";"0,2";12;12;22;53
2262;WIN;None;3;113;"220,06";"0,3027";"0,34";13;11;10;20
2263;WIN;None;3;129;"197,79";"0,3024";"0,26";11;10;13;26
2264;WIN;None;3;105;"183,52";"0,3021";"0,31";13;11;11;20
2265;WIN;None;3;223;"167,71";"0,3019";"0,19";9;9;19;38
2266;WIN;None;3;184;"232,14";"0,3016";"0,19";9;9;32;63
2267;WIN;None;3;21;"197,5";"0,3013";"0,29";9;2;4;6
2268;WIN;None;3;27;"223,33";"0,301";"0,26";10;3;5;8
2269;WIN;None;3;118;"218,01";"0,3008";"0,16";7;7;10;19
2270;WIN;None;3;87;"204,53";"0,3005";"0,3";13;11;10;20
2271;WIN;None;3;300;"206,67";"0,3002";"0,23";8;8;34;76
2272;DEATH;Suicide;3;4;"-304,51";"0,3";"0,25";14;0;2;2
2273;DEATH;KilledByTarget;3;132;"-114,37";"0,2997";"0,27";7;7;13;28
2274;DEATH;Suicide;3;22;"-309,82";"0,2994";"0,41";15;2;2;2
2275;WIN;None;3;93;"171,56";"0,2991";"0,23";8;7;8;16
2276;WIN;None;3;174;"196,14";"0,2989";"0,28";9;9;15;30
2277;DEATH;KilledByTarget;3;105;"-95,43";"0,2986";"0,2";9;8;12;28
2278;WIN;None;3;101;"217,6";"0,2983";"0,29";13;9;10;20
2279;DEATH;KilledByTarget;3;55;"-113,38";"0,2981";"0,27";10;5;6;14
2280;WIN;None;3;118;"238,96";"0,2978";"0,26";11;11;20;38
2281;DEATH;Suicide;3;4;"-304,51";"0,2975";"0,25";9;0;1;2
2282;WIN;None;3;151;200;"0,2973";"0,18";11;11;19;43
2283;WIN;None;3;100;"173,32";"0,297";"0,21";6;5;14;28
2284;DEATH;KilledByTarget;3;223;"-141,24";"0,2967";"0,23";15;15;23;47
2285;DEATH;KilledByTarget;3;78;"-89,99";"0,2965";"0,19";14;9;5;10
2286;WIN;None;3;106;"178,25";"0,2962";"0,28";9;6;12;24
2287;WIN;None;3;70;"220,17";"0,2959";"0,14";12;9;11;23
2288;DEATH;KilledByTarget;3;217;"-148,22";"0,2957";"0,21";13;11;25;53
2289;WIN;None;3;114;"195,59";"0,2954";"0,23";13;11;13;26
2290;DEATH;KilledByTarget;3;76;"-98,2";"0,2951";"0,28";12;11;9;17
2291;DEATH;KilledByTarget;3;305;"-176,73";"0,2949";"0,24";11;11;34;75
2292;WIN;None;3;106;"177,6";"0,2946";"0,23";10;6;10;23
2293;WIN;None;3;179;"186,84";"0,2943";"0,21";15;15;26;52
2294;WIN;None;3;90;"210,97";"0,2941";"0,21";13;10;9;16
2295;WIN;None;3;141;"186,1";"0,2938";"0,28";7;7;12;22
2296;DEATH;KilledByTarget;3;92;"-100,42";"0,2935";"0,35";14;13;11;22
2297;WIN;None;3;75;"228,97";"0,2933";"0,21";14;10;9;19
2298;DEATH;KilledByTarget;3;56;"-84,3";"0,293";"0,11";11;8;5;13
2299;WIN;None;3;88;"227,91";"0,2928";"0,18";10;9;11;23
2300;WIN;None;3;136;"182,75";"0,2925";"0,25";9;9;9;19
2301;WIN;None;3;388;"143,61";"0,2922";"0,25";10;9;36;80
2302;WIN;None;3;225;"178,02";"0,292";"0,21";17;17;27;58
2303;WIN;None;3;140;"220,67";"0,2917";"0,19";13;12;20;39
2304;WIN;None;3;108;"230,01";"0,2914";"0,24";12;9;12;24
2305;DEATH;KilledByTarget;3;114;"-128,91";"0,2912";"0,2";11;10;20;38
2306;WIN;None;3;127;"179,78";"0,2909";"0,2";10;8;15;32
2307;WIN;None;3;102;"193,78";"0,2907";"0,25";15;10;9;18
2308;WIN;None;3;106;"183,55";"0,2904";"0,23";10;6;12;24
2309;WIN;None;3;177;"277,63";"0,2901";"0,21";15;14;20;40
2310;WIN;None;3;158;"182,51";"0,2899";"0,17";12;12;16;34
2311;DEATH;Suicide;3;4;"-304,51";"0,2896";"0,25";14;0;1;2
2312;WIN;None;3;103;"207,06";"0,2893";"0,17";15;12;11;23
2313;WIN;None;3;176;"232,1";"0,2891";"0,25";11;11;21;44
2314;WIN;None;3;30;"229,42";"0,2888";"0,07";10;5;4;8
2315;DEATH;KilledByTarget;3;151;"-118,95";"0,2886";"0,2";10;9;13;31
2316;DEATH;KilledByTarget;3;194;"-96,81";"0,2883";"0,24";12;12;21;46
2317;WIN;None;3;279;"155,99";"0,288";"0,21";15;15;31;62
2318;WIN;None;3;132;"178,88";"0,2878";"0,24";15;13;15;30
2319;DEATH;KilledByTarget;3;93;"-84,29";"0,2875";"0,27";8;8;7;15
2320;WIN;None;3;175;"244,42";"0,2873";"0,22";14;11;20;43
2321;DEATH;KilledByTarget;3;87;"-69,87";"0,287";"0,23";11;6;7;16
2322;WIN;None;3;96;"192,5";"0,2868";"0,21";11;10;8;16
2323;WIN;None;3;85;"201,07";"0,2865";"0,27";10;8;11;23
2324;WIN;None;3;56;"212,8";"0,2862";"0,2";9;7;8;16
2325;WIN;None;3;74;"191,44";"0,286";"0,27";10;6;9;16
2326;WIN;None;3;179;"195,79";"0,2857";"0,21";16;14;22;42
2327;DEATH;KilledByTarget;3;72;"-52,22";"0,2855";"0,21";11;7;8;18
2328;WIN;None;3;173;"210,56";"0,2852";"0,2";14;13;19;40
2329;WIN;None;3;159;"239,04";"0,285";"0,23";9;9;18;38
2330;WIN;None;3;138;"228,56";"0,2847";"0,26";9;7;17;36
2331;WIN;None;3;123;"204,16";"0,2844";"0,24";14;13;12;25
